Date,Open,High,Low,Close,Adj Close,Volume
2011-05-17,561.025024,574.599976,561.025024,570.849976,448.145081,1391414
2011-05-18,571.125000,580.750000,571.125000,577.525024,453.385529,2225180
2011-05-19,582.500000,585.000000,578.000000,582.424988,457.232056,2050922
2011-05-20,586.875000,591.700012,581.625000,587.500000,461.216309,2050600
2011-05-23,582.000000,585.250000,575.000000,583.275024,457.899414,2017284
2011-05-24,581.325012,586.400024,569.575012,574.950012,451.363922,1681994
2011-05-25,574.549988,574.950012,560.000000,564.299988,443.003113,1867470
2011-05-26,569.500000,571.500000,560.000000,567.875000,445.809509,2060218
2011-05-27,574.275024,574.950012,568.150024,572.275024,449.263916,1286704
2011-05-30,575.500000,579.974976,571.150024,575.974976,452.168579,1140868
2011-05-31,577.500000,588.849976,575.049988,578.575012,454.209717,2644154
2011-06-01,578.500000,588.500000,578.500000,587.700012,461.373291,982386
2011-06-02,579.450012,586.000000,578.325012,583.875000,458.370544,1697654
2011-06-03,583.000000,587.500000,575.000000,576.049988,452.227448,1367808
2011-06-06,570.000000,584.000000,570.000000,582.174988,457.035889,1357074
2011-06-07,581.500000,591.575012,579.000000,589.650024,462.904175,1837442
2011-06-08,585.950012,592.500000,581.750000,590.700012,470.106445,2127670
2011-06-09,587.500000,596.900024,587.500000,593.174988,472.076385,2693966
2011-06-10,593.275024,598.750000,592.549988,594.599976,473.210175,3774550
2011-06-13,594.599976,595.250000,586.275024,587.650024,467.679169,3229400
2011-06-14,589.000000,597.450012,589.000000,595.525024,473.946411,2125782
2011-06-15,593.000000,602.500000,590.625000,592.125000,471.240631,2812382
2011-06-16,591.500000,592.950012,574.125000,575.575012,458.069244,2337520
2011-06-17,577.500000,578.500000,552.000000,554.599976,441.376343,3788146
2011-06-20,557.500000,559.500000,529.000000,534.650024,425.499390,5310408
2011-06-21,537.500000,555.349976,531.599976,553.375000,440.401611,3425946
2011-06-22,558.000000,558.450012,540.000000,541.750000,431.149841,3570834
2011-06-23,540.900024,550.500000,535.049988,548.500000,436.521790,2428236
2011-06-24,550.000000,570.375000,549.500000,568.875000,452.737213,4151588
2011-06-27,561.000000,577.349976,561.000000,575.299988,457.850433,3125218
2011-06-28,580.000000,581.000000,567.825012,577.000000,459.203400,2133332
2011-06-29,577.349976,589.450012,577.349976,584.924988,465.510468,2958704
2011-06-30,584.900024,596.000000,583.500000,592.099976,471.220673,5172916
2011-07-01,599.000000,599.000000,589.849976,595.950012,474.284790,1920840
2011-07-04,596.500000,600.000000,590.000000,592.849976,471.817657,1603734
2011-07-05,594.900024,595.500000,586.700012,589.724976,469.330597,2061136
2011-07-06,589.125000,596.450012,585.849976,591.400024,470.663696,1490178
2011-07-07,591.549988,600.000000,591.549988,597.950012,475.876373,2602634
2011-07-08,598.000000,602.500000,584.625000,585.825012,466.226685,3412060
2011-07-11,585.000000,588.900024,573.299988,578.325012,460.257843,1822504
2011-07-12,567.849976,574.400024,556.049988,572.674988,455.761444,4079404
2011-07-13,575.000000,584.000000,565.500000,574.525024,457.233643,3952600
2011-07-14,575.000000,579.299988,559.549988,561.849976,447.146271,6937844
2011-07-15,584.000000,588.950012,570.549988,573.025024,456.040009,7279700
2011-07-18,574.000000,576.000000,561.150024,562.525024,447.683533,3125208
2011-07-19,560.799988,574.075012,560.125000,570.025024,453.652374,2195292
2011-07-20,575.000000,575.900024,562.500000,566.224976,450.628235,2807746
2011-07-21,566.000000,566.250000,560.025024,561.275024,446.688812,1850624
2011-07-22,563.375000,570.650024,563.250000,566.700012,451.006226,2090442
2011-07-25,567.500000,572.000000,561.575012,569.950012,453.592621,4740714
2011-07-26,569.900024,575.974976,563.625000,572.325012,455.482788,3968722
2011-07-27,574.474976,577.325012,569.075012,573.575012,456.477661,2024290
2011-07-28,570.000000,572.450012,560.150024,564.775024,451.837433,4093814
2011-07-29,566.500000,571.000000,560.825012,568.500000,454.817688,1719138
2011-08-01,571.200012,574.950012,562.549988,567.625000,454.117554,1982346
2011-08-02,565.250000,567.000000,561.125000,565.325012,452.277435,2025292
2011-08-03,560.000000,562.849976,547.674988,555.174988,444.157227,3064246
2011-08-04,555.025024,559.750000,545.549988,547.924988,438.357025,3049294
2011-08-05,536.575012,537.000000,514.000000,528.974976,423.196320,5269388
2011-08-08,505.600006,516.674988,498.299988,502.674988,402.155548,6549306
2011-08-09,482.500000,492.600006,473.850006,482.399994,385.934998,8159270
2011-08-10,499.500000,506.000000,486.899994,492.024994,393.635162,5949080
2011-08-11,490.000000,491.700012,481.500000,489.174988,391.355133,2900464
2011-08-12,495.274994,495.950012,468.750000,473.575012,378.874664,4169084
2011-08-16,483.500000,489.174988,478.024994,486.799988,389.455048,2983568
2011-08-17,487.250000,504.700012,485.000000,499.950012,399.975555,4557892
2011-08-18,502.950012,504.649994,479.000000,481.174988,384.954926,3619896
2011-08-19,471.500000,473.475006,452.500000,464.475006,371.594421,5443614
2011-08-22,464.500000,465.000000,451.000000,459.024994,367.234192,3528922
2011-08-23,460.424988,494.000000,460.174988,490.799988,392.655182,4874670
2011-08-24,489.000000,489.000000,477.500000,481.299988,385.054962,3194790
2011-08-25,484.850006,486.500000,469.000000,475.200012,380.174652,4445488
2011-08-26,475.549988,484.750000,470.000000,474.225006,379.394684,3584910
2011-08-29,482.049988,512.000000,482.049988,509.799988,407.855774,5590444
2011-08-30,515.000000,525.150024,512.075012,521.200012,416.976105,5966682
2011-09-02,536.500000,537.375000,506.000000,511.049988,408.855835,4413506
2011-09-05,507.899994,516.599976,499.225006,513.849976,411.095917,3789658
2011-09-06,509.000000,521.000000,502.500000,516.950012,413.575958,4763292
2011-09-07,517.049988,525.000000,512.500000,515.500000,412.416016,4432156
2011-09-08,516.500000,527.474976,514.500000,518.025024,414.436096,4892662
2011-09-09,520.000000,525.799988,505.325012,508.024994,406.435730,5062650
2011-09-12,500.000000,501.924988,489.325012,492.850006,394.295227,3297170
2011-09-13,498.899994,512.000000,494.375000,496.875000,397.515381,3798204
2011-09-14,500.500000,514.500000,496.875000,507.549988,406.055695,4745632
2011-09-15,514.000000,522.900024,505.000000,520.875000,416.716156,3852238
2011-09-16,524.000000,536.200012,510.649994,513.875000,411.115875,4656504
2011-09-19,510.750000,516.250000,506.250000,509.024994,407.235779,2240234
2011-09-20,511.049988,532.000000,511.049988,528.974976,423.196320,3487986
2011-09-21,533.974976,533.974976,518.450012,521.750000,417.416077,2740760
2011-09-22,511.500000,517.000000,493.100006,497.200012,397.775421,3141570
2011-09-23,494.000000,507.500000,491.125000,495.149994,396.135376,4564232
2011-09-26,498.000000,504.000000,484.500000,498.475006,398.795380,3388478
2011-09-27,506.899994,522.500000,503.000000,520.275024,416.236084,3964578
2011-09-28,524.250000,532.349976,518.500000,523.950012,419.176270,4425190
2011-09-29,521.625000,534.000000,517.849976,530.724976,424.596344,5380350
2011-09-30,524.950012,532.000000,516.549988,518.650024,414.936005,2691018
2011-10-03,510.000000,524.950012,507.649994,521.650024,417.336182,3949264
2011-10-04,519.200012,529.500000,514.549988,522.974976,418.396179,4718224
2011-10-05,527.250000,531.500000,520.500000,521.775024,417.436127,3415262
2011-10-07,537.549988,538.900024,518.750000,524.275024,419.436127,5085808
2011-10-10,524.000000,537.000000,524.000000,532.349976,425.896454,3854814
2011-10-11,537.500000,539.000000,517.250000,520.424988,416.356201,4476374
2011-10-12,533.000000,544.700012,531.000000,539.525024,431.636749,5871662
2011-10-13,548.250000,552.474976,540.049988,546.375000,437.116943,5408918
2011-10-14,544.700012,570.375000,544.450012,567.125000,453.717499,6710132
2011-10-17,575.750000,577.000000,555.650024,560.125000,448.117432,4358690
2011-10-18,531.000000,532.125000,510.250000,516.775024,413.436127,12006778
2011-10-19,521.500000,527.200012,517.599976,524.474976,419.596130,3827420
2011-10-20,518.000000,523.500000,515.150024,522.450012,417.976135,2245412
2011-10-21,527.450012,530.000000,521.500000,524.924988,419.956238,2461130
2011-10-24,530.000000,546.150024,529.750000,539.875000,431.916626,3271720
2011-10-25,544.500000,553.500000,535.724976,549.325012,441.932800,4158746
2011-10-28,564.500000,569.549988,555.500000,560.750000,451.124176,3259116
2011-10-31,560.000000,566.000000,556.000000,557.900024,448.831299,1778740
2011-11-01,554.000000,561.500000,548.125000,554.224976,445.874725,1458210
2011-11-02,550.625000,560.924988,550.000000,553.424988,445.231171,1550844
2011-11-03,548.900024,554.700012,543.500000,552.500000,444.486969,1891268
2011-11-04,560.500000,562.500000,543.599976,549.900024,442.395294,2716008
2011-11-08,548.000000,557.400024,548.000000,552.625000,444.587585,1692104
2011-11-09,555.000000,573.000000,553.150024,561.474976,451.707397,3921980
2011-11-11,555.000000,570.500000,553.625000,565.500000,454.945496,3629590
2011-11-14,570.000000,578.000000,562.250000,564.200012,453.899780,2329150
2011-11-15,562.525024,569.474976,560.000000,562.200012,452.290710,1468478
2011-11-16,563.000000,566.400024,552.599976,558.625000,449.414581,1871602
2011-11-17,557.500000,561.750000,553.799988,557.575012,448.569855,1391988
2011-11-18,552.875000,554.900024,538.150024,543.299988,437.085541,2789442
2011-11-21,542.500000,544.150024,530.049988,533.599976,429.281952,2871704
2011-11-22,534.450012,547.500000,528.500000,540.924988,435.174896,3723582
2011-11-23,540.974976,540.974976,520.500000,531.150024,427.311005,2355750
2011-11-24,531.000000,548.200012,522.500000,545.900024,439.177307,3766844
2011-11-25,542.500000,543.950012,528.549988,531.950012,427.954620,2140604
2011-11-28,538.974976,548.000000,537.000000,544.250000,437.849915,1504486
2011-11-29,546.500000,552.950012,543.099976,546.650024,439.780762,2554696
2011-11-30,540.575012,561.474976,540.575012,557.775024,448.730774,3481698
2011-12-01,570.000000,574.275024,563.099976,567.400024,456.474152,2481448
2011-12-02,567.424988,592.500000,564.799988,589.000000,473.851410,3968866
2011-12-05,586.250000,591.950012,581.275024,590.474976,475.037903,1530476
2011-12-07,590.000000,596.450012,586.799988,589.775024,474.474823,2637422
2011-12-08,585.000000,594.500000,583.575012,588.799988,473.690308,3326444
2011-12-09,580.500000,591.400024,580.500000,586.200012,471.598633,2763230
2011-12-12,588.000000,595.000000,577.549988,590.174988,474.796570,3172170
2011-12-13,587.500000,598.450012,583.325012,589.349976,474.132782,3274558
2011-12-14,590.250000,594.500000,585.000000,591.224976,475.641357,3346176
2011-12-15,589.849976,594.950012,577.299988,591.250000,475.661255,3669372
2011-12-16,588.275024,591.275024,566.150024,573.150024,461.099976,3550896
2011-12-19,569.500000,578.700012,557.200012,571.825012,460.033966,3667724
2011-12-20,572.674988,575.549988,564.125000,566.674988,455.890778,1809396
2011-12-21,575.000000,583.000000,561.224976,579.349976,466.087860,3116976
2011-12-22,576.000000,581.924988,567.125000,575.849976,463.272095,2086268
2011-12-23,575.500000,581.000000,569.549988,578.575012,465.464417,1578590
2011-12-26,578.575012,595.099976,576.750000,594.200012,478.034790,2229352
2011-12-27,592.700012,595.000000,585.000000,589.724976,474.434601,983902
2011-12-28,589.349976,591.775024,582.950012,584.599976,470.311554,1197910
2011-12-29,581.750000,589.049988,579.750000,582.849976,468.903717,1585728
2011-12-30,589.000000,591.250000,578.250000,580.325012,466.872253,1545410
2012-01-02,580.500000,592.974976,576.500000,589.299988,474.092712,2248542
2012-01-03,591.625000,604.950012,590.000000,598.799988,481.735260,2708884
2012-01-04,602.450012,602.500000,584.650024,586.500000,471.840179,2386770
2012-01-05,586.400024,592.500000,583.674988,586.000000,471.437805,2547312
2012-01-06,583.000000,594.174988,578.400024,584.700012,470.392029,2119728
2012-01-07,null,null,null,null,null,null
2012-01-09,585.500000,589.849976,582.625000,585.674988,471.176331,1509028
2012-01-10,587.500000,592.750000,579.250000,582.700012,468.782928,3591790
2012-01-11,585.700012,587.500000,566.575012,568.500000,457.359161,5675380
2012-01-12,550.500000,557.500000,534.325012,544.750000,438.252197,9528684
2012-01-13,548.575012,551.674988,536.500000,542.875000,436.743622,4019828
2012-01-16,542.000000,557.000000,539.450012,554.700012,446.256989,3047202
2012-01-17,559.950012,562.349976,547.000000,551.974976,444.064728,3704218
2012-01-18,540.000000,548.150024,522.650024,538.075012,432.882080,11665532
2012-01-19,543.500000,544.450012,532.700012,537.775024,432.640747,4163292
2012-01-20,539.974976,545.474976,536.500000,539.750000,434.229706,2572694
2012-01-23,543.000000,545.724976,537.075012,538.849976,433.505463,2130496
2012-01-24,544.000000,547.500000,539.000000,544.349976,437.930298,2641310
2012-01-25,547.450012,554.974976,545.525024,549.000000,444.118866,5845238
2012-01-27,552.500000,560.275024,550.049988,554.375000,448.466949,5209718
2012-01-30,551.250000,559.474976,550.375000,555.875000,449.680542,2595558
2012-01-31,556.500000,567.950012,556.500000,566.200012,458.032928,3538120
2012-02-01,564.700012,567.500000,554.125000,564.349976,456.536438,2288804
2012-02-02,568.000000,576.325012,565.150024,574.000000,464.343048,3386140
2012-02-03,572.500000,588.000000,570.500000,585.775024,473.868439,2777558
2012-02-06,591.849976,600.025024,586.674988,596.924988,482.888397,3427196
2012-02-07,604.849976,604.849976,595.950012,599.000000,484.566864,3407656
2012-02-08,608.200012,613.424988,605.500000,609.825012,493.323822,3627184
2012-02-09,605.549988,616.000000,594.000000,614.299988,496.944000,3038062
2012-02-10,614.000000,619.000000,606.000000,616.700012,498.885468,2324302
2012-02-13,611.099976,618.974976,607.000000,612.849976,495.770721,1631770
2012-02-14,612.500000,614.775024,607.500000,610.000000,493.465485,1826646
2012-02-15,613.575012,624.400024,609.750000,620.799988,502.202301,2167166
2012-02-16,619.000000,621.000000,609.000000,612.674988,495.629425,1886660
2012-02-17,617.424988,627.000000,610.500000,614.375000,497.004578,4096568
2012-02-21,611.775024,620.000000,602.375000,618.525024,500.361877,2489504
2012-02-22,617.500000,633.424988,614.500000,626.174988,506.550262,3141826
2012-02-23,624.525024,637.450012,622.000000,629.900024,509.563782,4086880
2012-02-24,629.500000,640.424988,628.625000,635.000000,513.689575,2346400
2012-02-27,639.500000,639.974976,622.799988,626.025024,506.428925,1861370
2012-02-28,627.625000,630.200012,609.549988,613.275024,496.114960,3973490
2012-02-29,620.000000,620.000000,606.125000,610.974976,494.254089,3060216
2012-03-01,611.500000,613.474976,605.025024,609.799988,493.303589,1568594
2012-03-02,613.000000,613.500000,603.500000,608.625000,492.352997,2309232
2012-03-03,null,null,null,null,null,null
2012-03-05,607.000000,611.224976,600.500000,603.650024,488.328552,1540878
2012-03-06,601.500000,610.650024,594.500000,601.000000,486.184845,1717722
2012-03-07,597.500000,603.000000,593.275024,596.424988,482.483704,1945666
2012-03-09,613.500000,613.500000,601.474976,604.275024,488.834198,2225758
2012-03-12,607.950012,609.424988,591.599976,594.525024,480.946808,2240278
2012-03-13,595.000000,607.474976,595.000000,598.500000,484.162445,2492464
2012-03-14,605.049988,607.000000,575.500000,577.275024,466.992157,8065314
2012-03-15,579.500000,585.474976,572.500000,581.849976,470.693268,4284236
2012-03-16,584.974976,590.000000,579.000000,584.775024,473.059387,2054724
2012-03-19,584.775024,584.775024,555.900024,561.000000,453.826416,5132864
2012-03-20,564.500000,572.500000,560.000000,567.424988,459.023987,3683204
2012-03-21,568.474976,589.900024,568.275024,587.875000,475.567230,4553242
2012-03-22,587.349976,594.849976,580.000000,583.875000,472.331421,3421694
2012-03-23,587.500000,595.950012,582.400024,592.325012,479.167145,3158436
2012-03-26,588.500000,592.500000,577.000000,580.799988,469.843811,3053384
2012-03-27,586.500000,589.825012,575.974976,587.375000,475.162781,1588246
2012-03-28,587.000000,587.325012,577.224976,582.549988,471.259460,2051096
2012-03-29,575.500000,582.000000,566.200012,570.599976,461.592377,2681214
2012-03-30,572.750000,587.875000,572.750000,584.400024,472.756134,2543342
2012-04-02,585.000000,599.500000,585.000000,597.125000,483.050110,2326988
2012-04-03,600.099976,603.674988,587.650024,589.000000,476.477325,2269154
2012-04-04,584.500000,594.900024,583.500000,589.224976,476.659363,2165054
2012-04-09,585.000000,594.000000,579.125000,582.049988,470.854950,1576628
2012-04-10,583.150024,587.825012,576.125000,578.099976,467.659576,1532992
2012-04-11,574.849976,577.500000,567.599976,569.049988,460.338593,1781586
2012-04-12,570.125000,574.000000,564.549988,565.825012,457.729645,2114686
2012-04-13,545.674988,552.349976,530.625000,534.174988,432.125946,8994680
2012-04-16,532.625000,537.150024,526.650024,534.875000,432.692352,5016110
2012-04-17,542.500000,547.474976,536.900024,545.424988,441.226868,2473664
2012-04-18,550.000000,557.349976,546.924988,548.775024,443.936920,2882264
2012-04-19,550.450012,553.400024,545.549988,551.474976,446.121002,1767416
2012-04-20,546.625000,553.974976,538.700012,544.224976,440.255920,2450024
2012-04-23,546.974976,551.200012,523.825012,532.125000,430.467682,2843868
2012-04-24,561.000000,602.500000,558.650024,597.099976,483.029907,18113782
2012-04-25,594.500000,595.000000,583.750000,585.525024,473.666168,5417898
2012-04-26,585.000000,600.950012,582.250000,597.325012,483.211823,5476292
2012-04-27,595.000000,606.000000,595.000000,602.000000,486.993805,3711146
2012-04-30,602.000000,625.000000,602.000000,623.299988,504.224609,4604822
2012-05-02,621.049988,637.200012,621.049988,633.625000,512.577209,3981448
2012-05-03,631.349976,642.049988,629.275024,639.750000,517.531982,3358922
2012-05-04,640.000000,647.625000,631.525024,638.400024,516.439819,3571718
2012-05-07,630.000000,639.250000,624.200012,636.625000,515.003967,2627762
2012-05-08,612.500000,617.349976,597.825012,600.349976,485.659027,9631578
2012-05-09,597.500000,617.299988,597.049988,612.775024,495.710419,9271544
2012-05-10,612.775024,620.900024,612.500000,616.275024,498.541718,2992620
2012-05-11,612.000000,618.450012,610.599976,615.375000,497.813599,2745190
2012-05-14,613.650024,617.000000,610.000000,612.974976,495.871887,2573752
2012-05-15,612.000000,616.500000,609.900024,613.150024,496.013611,1875510
2012-05-16,610.000000,620.950012,603.375000,611.700012,494.840790,4567936
2012-05-17,611.000000,617.500000,599.525024,611.000000,494.274353,4137524
2012-05-18,602.400024,612.450012,601.325012,605.325012,489.683472,2656670
2012-05-21,605.500000,612.500000,602.025024,604.599976,489.097260,2227088
2012-05-22,610.500000,620.000000,606.500000,612.025024,495.103607,2360916
2012-05-23,616.500000,617.775024,607.049988,612.575012,495.548401,2162806
2012-05-24,612.500000,614.474976,603.549988,610.724976,494.051880,1205674
2012-05-25,606.049988,612.500000,604.549988,610.400024,493.789124,915046
2012-05-28,612.000000,615.000000,607.525024,612.349976,495.366577,790194
2012-05-29,614.000000,624.000000,609.200012,620.174988,501.696655,1575032
2012-05-30,615.625000,628.500000,615.625000,620.275024,501.777527,1581514
2012-05-31,610.500000,627.950012,610.500000,622.674988,503.719086,4411602
2012-06-01,620.000000,622.500000,609.250000,612.299988,495.326050,1479528
2012-06-04,605.000000,608.000000,598.099976,606.625000,490.735199,1204430
2012-06-05,607.000000,615.450012,607.000000,613.250000,496.094574,2063398
2012-06-06,615.000000,631.875000,614.549988,625.575012,506.064941,3291908
2012-06-07,623.500000,624.950012,615.775024,620.099976,508.133789,2149728
2012-06-08,615.599976,621.299988,612.075012,615.450012,504.323608,2400244
2012-06-11,616.500000,623.025024,613.549988,616.775024,505.409424,1545048
2012-06-12,610.549988,626.500000,610.549988,624.049988,511.370880,1092142
2012-06-13,624.500000,630.000000,621.299988,625.200012,512.313354,1450858
2012-06-14,624.500000,630.750000,622.500000,627.000000,513.788208,1471124
2012-06-15,627.025024,640.000000,624.500000,636.224976,521.347595,1986040
2012-06-18,638.000000,643.174988,625.000000,628.575012,515.078857,1495388
2012-06-19,628.450012,639.625000,627.549988,636.974976,521.962097,1769058
2012-06-20,637.000000,637.000000,621.650024,626.400024,513.296753,1753740
2012-06-21,622.525024,626.000000,604.500000,612.025024,501.517090,4155980
2012-06-22,607.125000,619.950012,607.125000,616.724976,505.368286,1919560
2012-06-25,618.500000,619.250000,605.500000,608.375000,498.526062,1588758
2012-06-26,608.750000,618.500000,608.525024,617.549988,506.044525,1109714
2012-06-27,618.125000,629.400024,618.125000,623.349976,510.797180,2305862
2012-06-28,623.474976,631.950012,618.125000,629.424988,515.775208,1894228
2012-06-29,631.674988,643.500000,631.450012,638.724976,523.396057,1990150
2012-07-02,639.500000,639.500000,628.224976,629.724976,516.021179,2111100
2012-07-03,632.500000,634.900024,615.150024,619.700012,507.806335,2227292
2012-07-04,621.750000,624.750000,615.775024,623.924988,511.268494,1301806
2012-07-05,623.924988,623.924988,617.599976,620.299988,508.297913,1520876
2012-07-06,620.000000,626.400024,613.500000,623.875000,511.227448,1929928
2012-07-09,622.500000,632.275024,621.674988,629.700012,516.000549,1912768
2012-07-10,632.500000,635.125000,624.775024,630.849976,516.943054,2517598
2012-07-11,626.625000,637.250000,626.625000,629.150024,515.550110,2034538
2012-07-12,612.500000,625.000000,609.650024,618.000000,506.413147,7859080
2012-07-13,636.900024,642.000000,621.500000,624.700012,511.903625,7217154
2012-07-16,624.500000,629.625000,601.450012,603.674988,494.674683,3620626
2012-07-17,609.000000,612.000000,587.599976,592.950012,485.886322,6383816
2012-07-18,597.500000,602.200012,589.250000,597.650024,489.737640,2975286
2012-07-19,601.500000,605.000000,597.625000,600.500000,492.072937,1335352
2012-07-20,600.500000,614.000000,600.150024,611.525024,501.107391,3378226
2012-07-23,604.000000,613.599976,600.500000,607.125000,499.954529,2903198
2012-07-24,604.049988,609.325012,598.549988,604.575012,497.854645,1648092
2012-07-25,602.000000,608.500000,598.450012,606.575012,499.501587,1666030
2012-07-26,606.500000,610.500000,595.099976,599.224976,493.448944,2945746
2012-07-27,607.500000,615.099976,601.625000,612.650024,504.504059,1842976
2012-07-30,617.450012,621.424988,607.275024,615.500000,506.851074,2625712
2012-07-31,617.500000,624.625000,613.125000,621.825012,512.059814,1979964
2012-08-01,619.049988,622.400024,611.049988,612.325012,504.236481,1295750
2012-08-02,614.974976,618.349976,611.000000,616.400024,507.592468,951058
2012-08-03,614.000000,620.125000,609.049988,618.450012,509.280457,977736
2012-08-06,622.500000,624.000000,612.599976,614.450012,505.986633,1015540
2012-08-07,619.500000,633.099976,617.325012,632.025024,520.459229,2099154
2012-08-08,632.500000,633.325012,623.200012,624.599976,514.344666,1643000
2012-08-09,625.125000,633.924988,625.125000,629.075012,518.029663,1129474
2012-08-10,628.000000,642.500000,627.875000,640.025024,527.047058,3082356
2012-08-13,639.549988,639.549988,628.625000,633.150024,521.385620,1428038
2012-08-14,630.000000,636.625000,629.625000,634.200012,522.250183,1136930
2012-08-16,635.075012,635.775024,626.049988,631.775024,520.253174,1788292
2012-08-17,632.525024,642.250000,632.000000,639.299988,526.449890,1287576
2012-08-21,639.950012,652.500000,638.549988,649.325012,534.705322,2051576
2012-08-22,647.950012,654.500000,644.049988,645.825012,531.823059,1134096
2012-08-23,645.875000,663.000000,645.875000,661.724976,544.916382,2337314
2012-08-24,660.000000,664.200012,656.500000,661.424988,544.669373,1578938
2012-08-27,658.099976,665.450012,657.500000,660.224976,543.681274,967200
2012-08-28,663.474976,677.325012,657.500000,675.450012,556.218872,2266204
2012-08-29,675.000000,679.000000,667.500000,671.650024,553.089478,2139290
2012-08-30,669.950012,694.400024,661.700012,683.575012,562.909363,3333432
2012-08-31,678.500000,679.500000,667.325012,671.875000,553.274658,1773848
2012-09-03,675.000000,677.450012,666.500000,668.924988,550.845520,1223826
2012-09-04,666.450012,673.500000,661.025024,670.424988,552.080627,1508018
2012-09-05,669.750000,685.500000,666.000000,682.250000,561.818298,2028960
2012-09-06,682.049988,689.950012,676.825012,687.799988,566.388611,2291684
2012-09-07,695.000000,698.400024,689.450012,693.349976,570.959045,2636656
2012-09-08,null,null,null,null,null,null
2012-09-10,691.599976,691.950012,682.974976,685.724976,564.679932,1476024
2012-09-11,684.500000,697.799988,682.025024,696.325012,573.408813,1274180
2012-09-12,698.474976,710.500000,694.950012,707.450012,582.569946,2114466
2012-09-13,706.500000,711.974976,704.775024,708.849976,583.722839,1881210
2012-09-14,714.000000,719.900024,701.075012,706.549988,581.828857,2814840
2012-09-17,709.125000,710.775024,667.750000,671.049988,552.595276,5094390
2012-09-18,672.500000,672.500000,646.275024,649.900024,535.178772,7220206
2012-09-20,647.500000,668.450012,645.799988,661.000000,544.319519,4042506
2012-09-21,662.450012,666.150024,649.150024,652.025024,536.928711,4247758
2012-09-24,655.000000,656.500000,638.500000,644.724976,530.917236,4937020
2012-09-25,645.049988,654.875000,641.150024,646.599976,532.461243,3823694
2012-09-26,647.599976,652.500000,641.000000,642.799988,529.332153,3292812
2012-09-27,640.049988,649.750000,630.549988,635.775024,523.547180,5605398
2012-09-28,639.400024,652.500000,638.250000,647.950012,533.572998,2912996
2012-10-01,647.500000,654.900024,646.525024,651.474976,536.475769,1795618
2012-10-03,650.500000,662.500000,650.500000,661.325012,544.587097,2318230
2012-10-04,660.000000,660.825012,654.325012,658.575012,542.322632,1319284
2012-10-05,655.125000,659.674988,527.500000,652.000000,536.908081,3836110
2012-10-08,655.000000,657.625000,642.724976,646.349976,532.255493,1685408
2012-10-09,648.950012,649.400024,642.500000,647.424988,533.140625,1291154
2012-10-10,643.000000,650.875000,642.500000,644.674988,530.876160,1163978
2012-10-11,645.125000,650.775024,643.025024,644.724976,530.917236,1635526
2012-10-12,639.400024,656.825012,636.599976,649.224976,534.622986,2469542
2012-10-15,647.000000,651.200012,643.750000,647.325012,533.058289,814528
2012-10-16,648.500000,655.099976,643.900024,647.950012,533.572998,1282744
2012-10-17,650.650024,652.450012,636.000000,641.575012,528.323425,1597480
2012-10-18,643.125000,655.500000,640.099976,653.674988,538.287537,1447128
2012-10-19,654.500000,655.700012,641.000000,644.849976,531.020386,2825616
2012-10-22,662.549988,667.450012,651.500000,659.450012,543.043030,5397342
2012-10-23,662.000000,662.000000,655.950012,657.299988,541.272461,1136696
2012-10-25,657.500000,661.950012,652.125000,657.674988,541.581421,2254470
2012-10-29,655.500000,659.900024,650.400024,654.200012,538.719788,815628
2012-10-30,652.200012,661.000000,652.200012,655.750000,539.996216,805268
2012-10-31,654.549988,658.400024,652.000000,657.750000,544.132507,999536
2012-11-01,657.450012,660.174988,655.099976,657.625000,544.028992,1579768
2012-11-02,662.450012,669.000000,659.200012,665.599976,550.626587,1673974
2012-11-05,667.950012,671.674988,662.650024,664.799988,549.964722,1223826
2012-11-06,662.500000,668.700012,659.724976,660.275024,546.221252,1297466
2012-11-07,662.500000,666.674988,660.750000,665.750000,550.750488,1058390
2012-11-08,662.000000,667.349976,658.299988,665.599976,550.626587,1239044
2012-11-09,665.000000,666.625000,660.450012,662.474976,548.041260,711382
2012-11-11,null,null,null,null,null,null
2012-11-12,660.000000,674.000000,660.000000,667.250000,551.991394,1466782
2012-11-15,660.049988,661.000000,645.500000,647.075012,535.301453,1735402
2012-11-16,649.900024,653.400024,640.049988,643.400024,532.261292,1598890
2012-11-19,645.049988,647.500000,629.250000,631.174988,522.147888,1676286
2012-11-20,637.500000,641.450012,628.025024,636.400024,526.470703,1256040
2012-11-21,638.125000,647.349976,638.125000,641.099976,530.358521,941744
2012-11-22,641.049988,642.049988,635.500000,638.224976,527.980103,611624
2012-11-23,641.000000,645.700012,635.625000,644.299988,533.005737,749676
2012-11-26,644.000000,647.849976,642.500000,646.849976,535.115295,456334
2012-11-27,649.950012,649.950012,644.150024,647.599976,535.735657,1338160
2012-11-29,655.000000,656.000000,646.174988,649.049988,536.935364,3470578
2012-11-30,647.500000,662.500000,645.549988,657.000000,543.511963,3579294
2012-12-03,657.500000,661.000000,652.599976,658.400024,544.670044,1319512
2012-12-04,657.549988,660.900024,646.450012,649.724976,537.493652,1595120
2012-12-05,650.000000,653.775024,644.299988,648.950012,536.852417,1790058
2012-12-06,647.500000,647.500000,634.500000,640.349976,529.738037,2370092
2012-12-07,638.325012,640.349976,628.525024,632.075012,522.892639,1957214
2012-12-10,631.049988,633.400024,615.599976,618.599976,511.745148,3029430
